f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,sin_angle,cos_angle,angle_deg,state
0.0,0.0,0.0,-0.118014164,0.31300536,0.01165018,-0.23707746,0.5862223,0.10536778,-0.2527532,0.78553003,-0.076068185,-0.486088,0.9676567,-0.040657695,-0.565312,0.7305367,-0.010568041,-0.92095566,0.8741413,0.0711044,-1.2262549,1.1481242,-0.029607829,-1.4594336,1.2216184,-0.009493287,-0.86745566,0.49660215,-0.030116545,-1.2129158,0.6633685,-0.05249598,-1.4876006,0.90457815,-0.07227765,-1.7873592,1.0560449,-0.020502334,-0.8067519,0.12563008,-0.0030216249,-1.276242,0.38438904,-0.016234212,-1.4999412,0.5038056,-0.020139305,-1.779789,0.67888033,-0.12245283,-0.89434355,-0.15553309,-0.030757615,-1.2800916,0.054289427,-0.03155215,-1.564411,0.1499326,-0.08380522,-1.7256726,0.2298104,-0.005078192,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.099364206,0.37560406,-0.04697469,-0.1400544,0.59988046,-0.07149207,-0.19740002,0.875433,-0.03606171,-0.38444945,1.1419187,-0.034491915,-0.5709309,0.70371336,-0.060651712,-0.979283,0.9958164,-0.04607939,-1.2678751,1.1491727,-0.11931845,-1.4521134,1.2208022,-0.0031428388,-0.87142175,0.48962587,-0.029843517,-1.2868022,0.7673193,-0.09767397,-1.4992254,0.87061894,0.07625667,-1.8305883,1.0576594,-0.021655556,-0.89916015,0.22437727,0.01369757,-1.2439961,0.49253154,0.013147571,-1.6844225,0.5776224,-0.020801686,-1.7858682,0.71415085,0.011053856,-0.9088545,-0.075271875,0.012929535,-1.2725567,-0.04422211,-0.042015463,-1.4926326,0.15672317,-0.015890313,-1.8072819,0.29734173,-0.021822616,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.20365681,0.29923335,0.026441226,-0.15458636,0.56477726,0.047077425,-0.35840565,0.8322316,0.008421674,-0.41498333,0.9692184,-0.052541085,-0.6961827,0.6124762,-0.026977543,-1.0033557,0.86076504,-0.017787518,-1.2665063,1.1022751,0.0028257144,-1.5059721,1.1867138,-0.059454896,-0.9135988,0.4015936,-0.0637171,-1.2535553,0.7216623,-0.033121645,-1.4776465,0.86986136,0.010268076,-1.7941271,1.0563676,-0.017251553,-0.981651,0.20314704,-0.02089271,-1.3243339,0.3288002,0.03849597,-1.6164061,0.45509312,0.03947624,-1.7716392,0.6654952,0.010853401,-1.0716001,-0.11369349,0.051245183,-1.3019667,-0.0386493,-0.025333792,-1.5734271,0.18809888,0.0150435325,-1.7043777,0.21430658,-0.022580761,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.05157297,0.25414553,0.016472349,-0.18610023,0.6056783,-0.01760458,-0.19952276,0.8015429,-0.06335018,-0.45721775,0.92899066,-0.034337696,-0.5942905,0.68536544,-0.012473933,-0.9088764,0.95245475,0.013201195,-1.1686201,1.0545366,-0.10309292,-1.3664445,1.2439964,-0.01115157,-0.8783472,0.4779473,-0.008516334,-1.2097783,0.7370884,-0.04523814,-1.4375759,0.83509207,-0.02181062,-1.7485317,1.0405707,-0.041227564,-0.87323636,0.14407894,-0.06127185,-1.2408568,0.39515787,-0.007934751,-1.597767,0.53352386,-0.022760445,-1.6897992,0.61969507,-0.078518346,-0.9665632,-0.14293256,0.02612654,-1.2293285,0.054719344,-0.046487845,-1.5807796,0.14577152,-0.028258834,-1.6213018,0.17407916,-0.098766916,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.08371609,0.24916074,0.012710198,-0.18118869,0.60625374,-0.02951718,-0.32787606,0.782199,-0.101459265,-0.40751594,0.9908409,0.00807524,-0.5568783,0.61749744,-0.02954242,-1.0815395,0.8734799,-0.091764964,-1.2051269,1.007447,-0.061526876,-1.4882329,1.163144,-0.06328754,-0.8849707,0.46196288,-0.05845597,-1.2572819,0.748436,0.035891622,-1.4698942,0.8132308,-0.008611423,-1.7544469,0.9455677,0.0121432515,-0.92153,0.08691828,-0.0638351,-1.3185884,0.37040758,0.007948034,-1.6183478,0.5549269,-0.14621525,-1.7273588,0.57562107,-0.027012527,-1.0180744,-0.1572111,-0.06236913,-1.3315028,-0.06304993,0.012560015,-1.6323049,0.06858631,-0.02164183,-1.775208,0.2081686,-0.083084874,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.09984263,0.264841,-0.18406153,-0.09185824,0.5570828,-0.1282693,-0.37004116,0.7990385,-0.06317666,-0.5359204,1.0798008,-0.05985888,-0.63224703,0.8331768,-0.18092157,-1.0410627,0.942132,-0.0960116,-1.389687,1.1343538,-0.08770348,-1.5507932,1.3580179,-0.12813856,-0.8509303,0.5119406,-0.117620036,-1.3849934,0.69625646,-0.10471583,-1.6342832,0.98386556,-0.08614486,-1.9096239,1.0989833,-0.06829935,-0.92549175,0.23551977,-0.120566644,-1.4633677,0.38642102,-0.02629355,-1.6842476,0.65801454,-0.055961248,-1.9728014,0.7054382,-0.10143329,-1.0542828,-0.11586905,-0.11376111,-1.3581699,-0.057197936,-0.10231168,-1.6823394,0.08841655,-0.09852386,-1.884578,0.2643639,0.025774304,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.0471463,0.31659096,-0.009541627,-0.08855155,0.63671833,-0.0117172105,-0.26439828,0.81426734,2.500038e-05,-0.43423086,1.0001343,-0.07040248,-0.6338903,0.8272572,-0.024986241,-0.8958456,0.9801366,-0.042019565,-1.2414602,1.1262445,0.014774009,-1.3903006,1.2648764,-0.05304436,-0.8246564,0.56059813,-0.075309366,-1.0812793,0.7267066,-0.0797203,-1.3415941,0.88338107,0.0057010823,-1.6627231,1.0273646,-0.06790041,-0.7360891,0.2834,-0.008848299,-1.1996714,0.4331357,-0.10258191,-1.4202635,0.6767737,-0.043443564,-1.6892744,0.7104302,-0.06025698,-0.86120933,-0.06978335,-0.032996703,-1.1832751,0.11310842,-0.007981546,-1.4010237,0.14259751,0.01477709,-1.5144647,0.2744444,-0.051376052,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.10731231,0.28944954,-0.0402524,-0.24086373,0.6181694,-0.017963797,-0.40759504,0.81032664,0.02259315,-0.45484492,0.9935301,0.015435982,-0.57314736,0.70543575,0.0009018908,-0.9979893,0.8940933,0.005034077,-1.2330538,1.0591966,0.0035604383,-1.4754845,1.1880009,-0.032024346,-0.8557805,0.5143122,-0.055881165,-1.2104647,0.6761007,0.054409243,-1.5421611,0.8519777,0.038774353,-1.7983886,0.9747207,0.010541452,-0.95756644,0.043874055,0.011415102,-1.2878767,0.39125672,-0.070118465,-1.5286348,0.55757457,0.023136294,-1.7345924,0.68821114,-0.0136934165,-1.0204846,-0.10635995,0.06737041,-1.2764571,-0.011513785,0.036144756,-1.6121522,0.17149433,-0.017851518,-1.6925619,0.28531697,0.023665234,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,0.016654667,0.37381518,0.07009158,-0.12148012,0.49731705,0.08793693,-0.31366923,0.8173766,0.028811118,-0.41081604,1.0262468,0.060152695,-0.57843983,0.744807,0.12433143,-0.9634864,0.9454341,0.07917978,-1.3085452,1.1817561,0.035718393,-1.396556,1.1811123,0.10429449,-0.8103677,0.58092886,0.07632702,-1.268647,0.6382703,0.03179024,-1.4744737,0.8614031,0.026880493,-1.7314981,1.0280677,0.06260378,-0.9017688,0.1950884,0.06354958,-1.2635934,0.34196934,0.12870093,-1.5311598,0.57052124,0.04221761,-1.7589012,0.64219713,0.07287768,-1.0021881,-0.15259126,-0.023174746,-1.2028432,0.05632075,0.07568033,-1.4822416,0.09355831,0.10360206,-1.7437909,0.33731225,0.09357637,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.076260306,0.3198889,-0.007115453,-0.21800111,0.5637401,0.050125387,-0.2900519,0.83571374,0.007668783,-0.45560983,1.0844005,0.08374064,-0.5812115,0.6832414,-0.03298948,-0.9878552,1.0775068,0.003895551,-1.3212014,1.1700387,-0.038553182,-1.5504305,1.3350649,-0.028557733,-0.85949993,0.509352,0.042665116,-1.3252382,0.68750376,-0.02012843,-1.6467907,0.9008456,-0.0066149686,-1.8783431,1.0943358,-0.022664279,-0.9759532,0.15018171,-0.018523572,-1.3318782,0.4656668,0.004198706,-1.681918,0.5057484,0.07326911,-1.8676008,0.6405674,0.017310085,-1.0491065,-0.23034751,-0.034922794,-1.3654504,-0.009148478,-0.11402757,-1.6882367,0.22182871,0.08320456,-1.8199588,0.22902611,-0.071674585,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.17444107,0.2876791,0.02245999,-0.24371898,0.569246,-0.03483461,-0.35593206,0.8046807,0.005906363,-0.47180715,0.88936126,-0.014209274,-0.5794301,0.6347809,0.01960655,-1.0050929,0.8795917,0.029982032,-1.2447126,1.0212531,0.006175677,-1.3729264,1.1620185,0.0006031403,-0.9016814,0.43122128,-0.031916883,-1.2275914,0.71744275,0.034665693,-1.5144055,0.7985054,0.02398053,-1.880649,0.9807697,0.034418825,-0.88434553,0.12488603,-0.040049564,-1.2473276,0.23655805,0.08076424,-1.6318973,0.4637658,0.07262032,-1.7144871,0.620984,0.04824969,-0.9773099,-0.17537388,-0.011985369,-1.2997051,-0.10002234,-0.011844042,-1.586992,0.052055612,-0.054535903,-1.740893,0.19696854,-0.0013781622,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.07490489,0.20967388,-0.04504815,-0.20613144,0.5795834,-0.010881795,-0.2694953,0.8951255,-0.116662666,-0.45595604,1.0883422,-0.01517503,-0.67825925,0.7164784,-0.0782422,-1.0121994,0.94926816,-0.032664668,-1.2483972,1.103871,-0.034045864,-1.4839952,1.313468,-0.110338934,-0.8427512,0.5380314,-0.017105484,-1.2494677,0.7667507,-0.16088432,-1.516358,0.8925363,-0.12301846,-1.7941697,1.1213517,-0.010287062,-0.8867313,0.10647309,-0.08034865,-1.3645668,0.39819357,-0.09983079,-1.6947155,0.60861653,-0.08525897,-1.8556914,0.6214204,-0.08216808,-1.0553426,-0.14328846,-0.09333701,-1.3769726,-0.021589305,-0.066697165,-1.6486623,0.12865163,-0.066284865,-1.7494769,0.18046343,-0.043645624,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.17473035,0.2329762,-0.03639288,-0.116153,0.5022947,0.074611366,-0.27342066,0.7061116,0.05293895,-0.40135893,1.0363603,-0.031932376,-0.66768986,0.6063408,-0.015313974,-1.0297893,0.9649609,0.077412136,-1.3395638,1.0515728,0.019071287,-1.5702257,1.2035519,0.0013058813,-0.90714735,0.41101184,-0.090293646,-1.2810245,0.65791273,-0.0067117787,-1.6146277,0.9119587,0.017174896,-1.9339409,1.0146978,0.01161165,-1.0058132,0.06975093,-0.024980461,-1.3147098,0.27666852,0.060201317,-1.7203072,0.51702553,-0.02801658,-1.8774092,0.6297883,0.015834041,-1.0372994,-0.27699223,-0.050468776,-1.3264141,-0.14698261,0.033641987,-1.6925712,0.17736565,-0.057536773,-1.8742017,0.112113744,0.05553092,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.017729258,0.3102115,-0.108598314,-0.11276416,0.6941575,0.05290362,-0.2187483,0.8122046,-0.04673215,-0.41003007,0.9964227,-0.036523554,-0.5886552,0.81884176,-0.062216688,-0.9561006,0.97551167,-0.07290863,-1.2786711,1.1116517,-0.043975003,-1.3907337,1.3118382,-0.07179552,-0.8685799,0.47325087,-0.14697781,-1.2423086,0.76016223,-0.07061262,-1.5863807,0.97447675,-0.07601684,-1.8296936,1.0391434,-0.061265662,-0.9106962,0.17096794,-0.11303929,-1.3663868,0.43657634,-0.0010942577,-1.6893793,0.51945186,-0.024234641,-1.8318595,0.6638863,-0.06842864,-0.95844066,-0.17552266,-0.04046491,-1.2975441,-0.059319817,-0.11306703,-1.5316167,0.18298782,-0.15925501,-1.6948868,0.29384685,-0.10292877,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.15056197,0.33155817,0.07205136,-0.1583883,0.5876009,-0.07179581,-0.24928579,0.7908163,-8.3215404e-05,-0.47199267,0.914435,0.03829815,-0.6412336,0.55505407,0.094624035,-0.95681083,0.86745834,0.011356758,-1.2442514,1.1770988,0.030080885,-1.3763499,1.191675,0.090925336,-0.85791236,0.5125884,0.035207663,-1.2714622,0.70509845,-0.008599713,-1.5476134,0.8262565,0.045454003,-1.7528445,1.1113067,0.12853144,-0.9589533,0.23517549,0.0645756,-1.3341768,0.38857457,0.077362016,-1.5183742,0.46924585,0.044905804,-1.8083264,0.6637357,0.023447223,-1.0168184,-0.16072333,0.07959204,-1.2409117,-0.08528186,0.032502934,-1.5401975,0.19765939,0.1476433,-1.7759831,0.2823075,0.079700954,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.05087696,0.3359469,0.060345873,-0.08364716,0.5992334,0.036083877,-0.22656196,0.7012363,-0.004277867,-0.3503574,1.0000464,0.033641055,-0.566062,0.67103535,-0.00072060036,-0.8910957,0.9050582,-0.010676271,-1.1227431,1.025003,0.009079252,-1.358304,1.0796833,-0.06973484,-0.86133474,0.50664395,0.037608635,-1.1674073,0.72267455,0.030273419,-1.3758051,0.86431575,-0.014667842,-1.7041812,0.9406775,-0.03904605,-0.90998536,0.15673155,-0.0027240973,-1.2500237,0.25886345,-0.018401438,-1.4595532,0.46835047,-0.054265305,-1.6569684,0.54365045,-0.0036118554,-0.9461592,-0.15933955,0.018117646,-1.2451012,-0.055092793,-0.041034367,-1.4961631,0.07580805,-0.029949866,-1.6153696,0.25355357,-0.049095042,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.060949087,0.24326928,0.117739335,-0.15907054,0.618197,0.08076095,-0.30306548,0.91422427,0.06620629,-0.42059463,1.0092854,0.009311288,-0.4981484,0.71979374,0.05894934,-1.0462549,0.9912453,0.032400828,-1.1999491,1.1664945,0.024539584,-1.4182211,1.299829,0.033738017,-0.8720867,0.4880964,0.035023343,-1.2432047,0.8182246,0.080713816,-1.5445635,0.9539055,-0.0066097183,-1.9004214,1.057808,0.049662154,-0.9473499,0.31403664,-0.059887175,-1.3093796,0.3855483,0.06786449,-1.6279981,0.54863256,0.06671789,-1.7955946,0.6814381,0.07005448,-1.0521241,-0.14368458,0.10278811,-1.3210957,0.042319734,0.13325189,-1.5609888,0.22929345,0.05125374,-1.7832178,0.30022833,-0.034840062,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.06858387,0.29455617,-0.002136695,-0.15872054,0.5566844,-0.044114772,-0.2761898,0.7421528,0.07116625,-0.43311203,0.98721045,-0.036249045,-0.6108838,0.66729057,-0.059927918,-0.9334424,0.9780778,-0.08473405,-1.210276,1.049113,-0.026829349,-1.3634251,1.1670262,-0.1075848,-0.8837798,0.46299607,0.067586266,-1.2276891,0.65739626,-0.0060663032,-1.4628301,0.85176414,0.013672683,-1.7356586,1.0697553,0.019624544,-0.93047214,0.14427918,0.01676451,-1.3110696,0.33257285,-0.04503341,-1.4736983,0.45856485,0.03855406,-1.7697173,0.6102988,0.03770285,-0.971699,-0.21293432,0.089913614,-1.2221527,0.029775543,-0.018121338,-1.5798322,0.16654967,-0.047819834,-1.697697,0.2474094,0.036946025,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.07159968,0.30803165,-0.07432158,-0.13825195,0.6438728,-0.07170951,-0.35244486,0.9425124,-0.06971753,-0.3558845,1.0306689,-0.056211177,-0.63621646,0.76303023,-0.062128656,-1.0129434,1.0454292,-0.087191604,-1.2688533,1.1963438,-0.020550184,-1.4606259,1.2611471,-0.10792404,-0.8387285,0.54110557,-0.061149366,-1.1977044,0.7273957,-0.07811523,-1.5796432,0.9154152,0.025550442,-1.9331201,1.0880121,-0.13537441,-0.8630953,0.18237832,-0.043610994,-1.3633006,0.47201726,-0.058171872,-1.6033185,0.59698486,-0.17216842,-1.8336426,0.64282215,-0.10179436,-1.005267,-0.09592059,-0.03419859,-1.3709428,-0.014349727,-0.11752196,-1.6442181,0.09325727,-0.15553486,-1.7615076,0.3183199,-0.033503853,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.16319515,0.4061796,-0.024315868,-0.19080946,0.66460603,0.033273865,-0.2931392,0.78604543,-0.08550895,-0.39346057,1.0123147,0.04289146,-0.6082032,0.7303366,-0.12520207,-0.98170215,0.95863926,-0.0433363,-1.2489743,1.0954114,-0.00268255,-1.4089894,1.1776842,-0.060541596,-0.8248807,0.5639049,-0.039789066,-1.2374086,0.6906544,-0.065279104,-1.5247233,0.92077136,-0.044469975,-1.7929549,1.0239803,0.02732216,-0.870073,0.12969328,0.010282215,-1.3412844,0.44741932,-0.025909351,-1.4749682,0.6527039,-0.06857283,-1.7734699,0.57358944,0.02715813,-1.0149174,-0.16911085,-0.06625198,-1.2988012,-0.027781554,-0.0074573173,-1.6124641,0.1976309,-0.027103188,-1.7841791,0.26312187,0.03160239,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.08479625,0.2505325,0.025919825,-0.24918927,0.5845119,0.10043684,-0.32734975,0.8653012,0.017322572,-0.515071,0.9885948,0.011114327,-0.70793504,0.747941,0.116147935,-0.98366296,0.97822934,0.06615261,-1.3736306,1.129819,0.052059434,-1.4668621,1.1612148,0.01859074,-0.88813233,0.44397244,0.11878294,-1.2044965,0.70982754,0.081026256,-1.5406245,0.87818515,0.09301445,-1.8848736,1.0545692,0.08849858,-0.9352955,0.12370973,0.107236505,-1.32027,0.39325386,0.049875546,-1.618466,0.50609106,0.029679714,-1.8964255,0.5967715,0.13712999,-1.0369014,-0.18196757,0.07789365,-1.2057918,-0.07702451,0.075923696,-1.6122414,0.11239873,-0.003525288,-1.8421118,0.33756235,-0.0041319043,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.055809986,0.37101907,-0.14870454,-0.12288204,0.65991014,0.0142251775,-0.29206496,0.9412313,-0.08334124,-0.4296624,1.1711867,0.017703546,-0.6484886,0.83266824,0.017327083,-1.074208,1.0264444,0.018902645,-1.4951237,1.3118464,-0.035758153,-1.6751156,1.4326708,0.021513429,-0.8378335,0.5401929,-0.0789093,-1.4108568,0.79076576,0.030065177,-1.7562926,1.0481632,0.019305596,-2.2058828,1.2288066,0.03393007,-1.0421219,0.11803803,-0.10802208,-1.5430799,0.44582996,-0.059262734,-1.8979466,0.62220997,-0.09941313,-2.1424935,0.7981455,-0.031825617,-1.0787042,-0.17338221,0.020261323,-1.4478443,0.0039325906,-0.022646992,-1.8240368,0.11411898,-0.054134108,-2.0363503,0.26597643,-0.007527803,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.1361383,0.23999538,-0.052454066,-0.25660422,0.5863916,-0.054820374,-0.4169002,0.79029906,-0.024697952,-0.5062476,1.0170991,-0.04959294,-0.6315481,0.7069032,-0.08137682,-0.99919677,0.9435087,-0.07287211,-1.2602525,1.0712055,-0.023503363,-1.539287,1.1934195,-0.09147622,-0.8869602,0.46139267,-0.020453708,-1.38295,0.68191814,-0.12304897,-1.5804701,0.86039144,-0.07802147,-1.8852364,1.0365828,-0.093447715,-0.9056941,0.18999924,-0.13551575,-1.3594263,0.37009826,-0.089083366,-1.5930617,0.5540184,-0.047117233,-1.9368441,0.625881,-0.041017625,-1.0306739,-0.17792484,-0.0964864,-1.3101077,-0.0049016066,-0.06463509,-1.5110681,0.11167821,-0.10124088,-1.8585302,0.27318254,-0.068013676,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.04139887,0.29507086,0.031453002,-0.17003074,0.6179825,-0.021594942,-0.29491264,0.93376106,-0.020231076,-0.3999884,1.0982738,0.0052930824,-0.5871594,0.7010847,0.06434113,-1.0246446,1.0244755,0.17664024,-1.3119698,1.1503022,0.05066418,-1.4932038,1.2891227,-0.014765078,-0.8834084,0.467593,0.030761883,-1.3397902,0.6794908,0.12609117,-1.5416424,0.9419132,-0.0111367,-1.8670655,1.0455472,0.013195924,-0.9039629,0.11950195,0.05841759,-1.4362109,0.36828798,0.02327093,-1.6700922,0.57324386,0.035378683,-1.9262446,0.60074925,0.038230762,-0.9177793,-0.15421003,0.015162149,-1.3011087,0.052383322,-0.03208073,-1.6804526,0.17117406,-0.026996564,-1.9244133,0.36026385,-0.03648636,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.09170859,0.21529756,0.025430674,-0.26083335,0.55947226,0.07662292,-0.26759234,0.690413,0.013800019,-0.48638138,0.90610105,0.041090503,-0.69867355,0.6509176,0.02632283,-0.96915615,0.9091934,0.10453926,-1.3766916,1.0410031,0.10361101,-1.4952247,1.135922,0.06998855,-0.91707844,0.39003354,-0.08270969,-1.2517352,0.6583319,0.079511456,-1.5880725,0.8152078,0.029117106,-1.8099248,1.0089892,0.01680139,-0.90126455,0.07788403,-0.0067229616,-1.2898229,0.39251667,0.050753478,-1.6206204,0.4581047,0.017012013,-1.8050982,0.5764713,-0.0042173397,-1.0431405,-0.16300938,0.014590386,-1.3717713,-0.033052873,-0.0054040835,-1.5638101,0.055908173,0.07315124,-1.7976054,0.21024981,0.050794985,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.04508614,0.28396192,0.054075286,-0.21806194,0.54970735,0.055761933,-0.3250928,0.858489,0.100179866,-0.43102115,1.0489478,0.085593544,-0.563817,0.7527438,0.028232446,-0.92292625,1.0261793,0.0114189945,-1.2669793,1.177439,-0.002868638,-1.41507,1.2409588,-0.009531924,-0.8364682,0.5460535,0.046330243,-1.2310641,0.7629942,0.029069636,-1.484397,0.9535387,0.042336527,-1.7907432,1.0548253,0.07487666,-0.9263255,0.17214856,-0.02031483,-1.2508669,0.46890706,0.11754903,-1.6056211,0.6763012,-0.05345329,-1.7731402,0.644257,0.010433791,-0.93720835,-0.091485955,-0.041504584,-1.2795112,0.06635031,-0.040987782,-1.5921432,0.21423745,0.006676892,-1.6968564,0.301275,-0.011009097,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.106245324,0.27638122,0.0037529003,-0.13293731,0.6027165,0.038702007,-0.25871998,0.8272151,-0.012615969,-0.32388097,1.1093409,0.038447157,-0.58997035,0.7573068,0.0059478227,-0.9861936,0.9791728,0.027300699,-1.31097,1.2140865,0.05512459,-1.3780766,1.2806902,-0.007317272,-0.91433406,0.40452793,-0.018719474,-1.2145752,0.68828917,-0.121547714,-1.520167,0.87735647,-0.04333655,-1.7494102,1.1091712,-0.03685323,-0.94157344,0.20108095,-0.010744544,-1.331606,0.41271535,-0.058568206,-1.6780212,0.5489205,-0.07512371,-1.8216474,0.66028064,-0.048751656,-1.0191476,-0.24956016,-0.026820993,-1.2323928,-0.018001016,0.11052293,-1.5176572,0.08812899,0.06671735,-1.6994244,0.2802648,0.0040264567,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.019621784,0.37465727,-0.024703914,-0.19334312,0.7327866,-0.08538123,-0.42804945,0.8468689,0.013166875,-0.4142979,1.0599287,-0.026279347,-0.66004837,0.8077521,-0.09291217,-1.0974466,1.0135384,-0.0064255153,-1.2482727,1.2362599,-0.049023144,-1.5007234,1.301376,-0.09054559,-0.90801585,0.39949384,-0.12614255,-1.2901739,0.7604753,-0.021173682,-1.6431544,0.99026746,-0.02452531,-1.886174,1.1345913,-0.056984507,-1.0875775,0.12905417,-0.06339629,-1.4173133,0.48950562,-0.019876402,-1.6798272,0.67094314,0.038243935,-1.8574016,0.76489687,-0.09046068,-1.0577596,-0.2029265,-0.034022626,-1.2873617,0.011807383,0.013423191,-1.7104437,0.20823552,-0.053501844,-1.8732541,0.32344595,-0.08176329,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.068229064,0.26744354,0.0383514,-0.093835585,0.6984247,0.046610795,-0.17219989,0.92361665,-0.003946464,-0.46571392,1.0728905,0.01612386,-0.54928094,0.7985779,0.047472548,-0.94358814,0.95088136,0.065073304,-1.2539978,1.1264025,0.055313274,-1.5575495,1.2509197,-0.0316082,-0.8426557,0.5353028,0.058156956,-1.2454122,0.8030232,0.035657387,-1.5713378,0.8972573,0.06223837,-1.785836,1.0454319,0.06973208,-1.0143954,0.2237353,-0.020533161,-1.3615338,0.41387573,0.03076912,-1.7463789,0.5457073,0.009114165,-1.8682065,0.6779431,0.006401014,-0.991111,-0.2822312,0.037173044,-1.3228352,-0.01909707,-0.027779832,-1.6973866,0.20642301,0.011342326,-1.9124672,0.2907035,-0.024506686,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.17955743,0.17139456,-0.119529024,-0.20209771,0.45056015,-0.041092813,-0.36487722,0.63906884,-0.09823252,-0.4923369,0.8307271,-0.09573109,-0.67751455,0.60230684,-0.03296938,-1.0316293,0.84225297,-0.013493162,-1.242572,1.056863,-0.07265817,-1.4165603,1.0599228,-0.005363159,-0.89660937,0.44181934,-0.029788256,-1.347573,0.5611126,-0.12129028,-1.4763843,0.78836906,-0.08845089,-1.7944393,0.8787253,0.01427866,-0.9422024,0.10679741,-0.09623345,-1.3174475,0.26740816,-0.039197683,-1.5655026,0.40383226,-0.14280644,-1.733515,0.5471899,-0.05603293,-1.0361775,-0.24212928,-0.04805602,-1.3548335,-0.13847306,-0.007646782,-1.5450062,0.06458254,-0.07645831,-1.7150912,0.17703371,-0.073081076,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
0.0,0.0,0.0,-0.075224444,0.2446396,-0.10452207,-0.2147201,0.5511115,-0.040993452,-0.31347072,0.7758583,-0.068277806,-0.42336434,1.0929849,-0.07912752,-0.5825003,0.71920437,-0.052792206,-1.007438,0.932454,-0.067240536,-1.2465605,1.0404984,-0.032772485,-1.5235826,1.1846161,-0.10388541,-0.8651693,0.48726645,-0.11854757,-1.1912936,0.73724383,-0.08743538,-1.5105867,0.9304081,-0.07571128,-1.7414516,1.0259135,-0.20485123,-0.89079946,0.14422257,-0.053551085,-1.2917116,0.40252286,-0.107701875,-1.5890032,0.5452655,-0.08286609,-1.7372907,0.6270561,-0.121776275,-0.9136245,-0.14505242,-0.030240154,-1.2346619,-0.020053463,-0.06418797,-1.5776595,0.095300145,-0.035994593,-1.7498523,0.3139642,-0.06528358,-0.5000000000000001,-0.8660254037844386,210.0,CONTROL
